source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
jobstreet,Junior Full Stack Engineer,https://id.jobstreet.com/id/job/91625021,Yogyakarta,18 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Junior Full Stack Engineer
PT INTAN PARIWARA 
4.4
18 ulasan
·
Lihat semua lowongan kerja
Yogyakarta, DI Yogyakarta
Developer/Programmer (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Rp2.600.000 – Rp2.700.000 per month
Diposting 6 jam yang lalu
Lamaran Cepat
Simpan

Kualifikasi:

Fresh Graduate di bidang Ilmu Komputer, Teknologi Informasi, atau bidang terkait atau Software Engineer dengan pengalaman kerja 1 tahun

Memiliki pengetahuan dasar tentang HTML, CSS, JavaScript, dan salah satu framework frontend (React, Vue, atau Angular)

Familiar dengan teknologi backend seperti Node.js, Python (Django/Flask), atau PHP (Laravel).

Memahami database (SQL / NoSQL)

Memiliki semangat belajar dan pemecahan masalah yang baik

Mampu berkomunikasi dengan baik dan bekerja dalam tim

Bersedia untuk ditempatkan di Yogyakarta




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
Berapa gaji bulanan yang kamu inginkan?
Kualifikasi mana yang kamu miliki?
How many years' experience do you have as a Full Stack Software Engineer?
Bahasa pemrograman apa saja di bawah ini yang bisa kamu gunakan?
Profil perusahaan
PT Intan Pariwara 
4.4
·
18 ulasan
Computer Software & Networking
1,001-5,000 employees

PT Intan Pariwara merupakan Perusahaan Nasional bergerak di bidang Penerbitan, Perdagangan Umum dan Toko Buku berdiri sejak 1982.

Memiliki 163 Kantor Cabang yang tersebar di seluruh Indonesia.

Produk yang kami jual adalah Buku dari jenjang TK, SD, SMP, SMA / SMK, Meubeleur, Alat Elektronik, dan semua sarana prasarana yang di perlukan oleh Instansi/ Sekolah.

VISI

Ikut mencerdaskan kehidupan bangsa dan menyediakan sarana pendidikan yang bermutu

MISI

Menciptakan sarana Ilmu Pengetahuan dengan harga terjangkau

PT Intan Pariwara merupa","angular, css, django, flask, html, java, javascript, laravel, node, php, python, react, sql, vue",14,fullstack,yogyakarta,Yogyakarta,True,False,2026-04-20 23:02:18,https://roadmap.sh/full-stack,True,51
jobstreet,AI Engineer Internship,https://id.jobstreet.com/id/job/91578213,Tangerang,185 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
AI Engineer Internship
OPPO Indonesia 
4.2
185 ulasan
·
Lihat semua lowongan kerja
Tangerang, Banten
Teknik – Perangkat Lunak (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Rp 3.000.000 per month
Diposting 3 hari yang lalu
Lamaran Cepat
Simpan

Contract Duration: 6 Months (April - October 2026)

Location: Jl Kawasan Industri Bayur, Tangerang (Full WFO)


Key Responsibilities:

Develop lightweight Generative AI chatbots for production data analysis, including predictive maintenance and quality control.

Implement Computer Vision systems to automate AI Detection

Develop Predictive Maintenance models that leverage historical variables to forecast equipment needs, directly enhancing Industry 4.0 operational efficiency.

Build and maintain secure on-premise AI/ML solutions using FastAPI, PostgreSQL, and Python.


Requirements:

Active university student

Frontend Skills: React.js (including Next.js), Tailwind CSS, shadcn/ui

Backend Skills: FastAPI, PostgreSQL (Database), Data manipulation (NumPy, Pandas)

Programing Languages: Typescript, Phyton

AI Skills: Transformers (model architecture), Anomalib (Anomaly Detection), Torch (base model, vision model, audio model), Ollama (LLM and LV) // Assuming LV refers to Large Vision models or similar, Cerebras/OpenAI API (AI API), YOLO (Computer Vision), OpenCV (Image annotation), LangChain (RAG & AI Pipeline), SentenceTransformers (RAG), xTTS (TTS model), Whisper (STT model)

Tools & Technologies: Git (Version Control), Hugging Face (models repository), Label Studio (data labelling)




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
What's your expected monthly basic salary?
Which of the following types of qualifications do you have?
How many years' experience do you","cicd, css, excel, fastapi, git, javascript, nextjs, numpy, pandas, python, react, sql, typescript",13,ai/ml,tangerang,Jabodetabek,False,True,2026-04-20 23:00:46,https://roadmap.sh/ai-data-scientist,True,48
jobstreet,Junior Software Engineer (JAVA),https://id.jobstreet.com/id/job/91564329,Jakarta Raya,Selengkapnya tentang perusahaan ini⁠,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Junior Software Engineer (JAVA)
PT Infinitium Solutions 
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 6 jam yang lalu
Lamaran Cepat
Simpan

Key Responsibilities:

Participate in all aspects of development and implementation of project deliverables.

Perform testing, troubleshooting, and bug fixing as necessary.

Provide training, mentoring, and knowledge sharing with peers and junior team members.

Follow good development practices and adhere to software development lifecycle methodologies throughout the development process.

Requirements:

Diploma or Degree in Information Technology or equivalent.

Minimum 2 years of working experience in Java (candidates with 5 years or more experience may be considered for a senior position).

Experience with frameworks such as Spring, Hibernate, MVC, or similar.

Experience with JSON RESTful Web Services or other web services.

Knowledge of HTML, JavaScript, jQuery, and related frontend technologies.

Strong understanding of SQL and experience with DBMS such as SQL Server or Oracle DB.

Experience in DevOps practices and tools such as SVN/Git, Jenkins, Sonar, and Maven is preferred.

Familiarity with Agile development methodologies and tools such as Jira.

Good communication skills in English are required.




Added Advantage

Knowledge in payment or related system such as Payment Gateway, Reconciliation, Fraud Detection, 3DS authentication, etc

Experience with cloud platforms (AWS, Azure, or GCP).

Exposure to Docker, Kubernetes, or DevOps practices.

Awareness of security, compliance, or audit requirements (e.g. PCI-DSS, data protection).




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran","agile, api, aws, azure, cicd, docker, gcp, git, html, java, javascript, kubernetes, sql",13,it-general,jakarta,Jabodetabek,False,True,2026-04-20 23:00:32,https://roadmap.sh/computer-science,True,45
jobstreet,Internship Programmer React+Python,https://id.jobstreet.com/id/job/91462870,Sleman,4 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Internship Programmer React+Python
PT JAVAN CIPTA SOLUSI
4.8
4 ulasan
·
Lihat semua lowongan kerja
Sleman, DI Yogyakarta
Developer/Programmer (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Rp 2.600.000 – Rp 3.000.000 per month
Diposting 8 hari yang lalu
Lamaran Cepat
Simpan

Anda Antusias Belajar Teknologi Baru, Teliti Menulis Kode, dan Tertantang Membangun Aplikasi yang Fungsional? 

Jadilah Programmer Intern (React + Python) di Javan!

Kami membuka kesempatan bagi Anda yang ingin mengembangkan kemampuan di bidang frontend dan backend, serta terlibat langsung dalam pengembangan aplikasi yang digunakan oleh berbagai klien.

Tentang Javan Cipta Solusi

Javan Cipta Solusi adalah Konsultan IT yang melayani Jasa Automasi Proses Bisnis untuk meningkatkan produktivitas dan efisiensi secara customized sesuai kebutuhan mitra.

Selama 16 tahun, Javan telah membantu mitra dari berbagai sektor—KL/PD, swasta, hingga organisasi di 2 negara—meningkatkan efisiensi hingga 25–30%, dengan lebih dari 318 proyek.

Visi

Menjadi Konsultan Customized dan Reliable BPM terbaik di Indonesia pada tahun 2030.

Misi

Membangun tim yang kompeten dan unggul

Menyelesaikan proyek tepat waktu dan efisien

Memberikan pelayanan dan pengalaman terbaik

Mengutamakan keberlanjutan dan pertumbuhan yang sehat

Budaya Kami

LEBIH MUDAH – Memperjelas langkah & menyederhanakan proses

LEBIH CEPAT – Menghindari penundaan & menyegerakan penyelesaian

LEBIH BAIK – Meningkatkan kualitas & memperbesar kapasitas

Mengapa Bergabung dengan Kami? — Benefit

Uang saku internship jika sudah level 3

Makan siang di kantor

Mentoring langsung dari tim profesional

Kesempatan menjadi full-time (berdasarkan performa)

Tanggung Jawab Utama

Membantu pengembangan frontend menggunakan React

Membantu pengembangan backend menggunakan Python

Menulis kode yang rapi, terstruktur, dan mudah dipahami

Mel","django, flask, java, javascript, linux, php, python, r, react, sql, tensorflow",11,frontend,yogyakarta,Yogyakarta,True,False,2026-04-20 23:02:09,https://roadmap.sh/frontend,True,45
jobstreet,Programmer Intern,https://id.jobstreet.com/id/job/91515713,Jakarta Raya,28 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Programmer Intern
PT Graha Karya Informasi
3.6
28 ulasan
·
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 6 hari yang lalu
Daftar⁠
Simpan

Job Description

Membantu pengembangan website.
Mengembangkan frontend menggunakan React.
Membuat dan mengelola API backend menggunakan Express.js.
Mengelola dan mengintegrasikan database menggunakan MySQL.
Melakukan testing dan debugging fitur website.
Berkolaborasi dengan tim developer dalam pengembangan sistem.

Requirement

Mahasiswa / fresh graduate jurusan Informatika, Sistem Informasi, atau bidang terkait.
Memahami dasar HTML, CSS, dan JavaScript.
Familiar dengan React JS untuk frontend.
Memahami dasar Node.js / Express JS untuk backend.
Mengerti dasar SQL dan MySQL.
Familiar dengan Git / GitHub menjadi nilai tambah.
Memiliki kemauan belajar tinggi dan mampu bekerja dalam tim.

Nilai Tambah

Memiliki portfolio project web.
Pernah membuat REST API atau aplikasi CRUD
Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Profil perusahaan
Graha Karya Informasi
3.6
·
28 ulasan
Consulting Services
101-1,000 employees

Graha Karya Informasi established in 2010, which focuses its business in IT Services. Graha Karya Informasi has strong management support, and experienced and certified resources.

Graha Karya Informasi is sure to be the best and will provide the best solution for the needs of the Information technology which continues to increase and become an important part in industry and business

The Demand of IT Support service has arisen from the Increasingly business competition and the tighter budget allocated to IT divisions. By leveraging Graha Karya Informasi capabilities in delivering IT services, we are able to help our cu","api, css, excel, express, git, html, java, javascript, node, react, sql",11,it-general,jakarta,Jabodetabek,False,True,2026-04-20 23:02:42,https://roadmap.sh/computer-science,True,42
glints,Software Engineer (Intern),https://glints.com/id/opportunities/jobs/software-engineer-intern/f3e22085-cdae-4839-a3ca-5ef2c00d5565,,N/A,"Deskripsi pekerjaan Software Engineer (Intern) Glints Taploker

At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organizations realize their human potential.

Join Glints as a Software Engineer Intern and be part of our mission to help people and organizations realize their human potential. You’ll work with experienced engineers on real-world products that power job matching, hiring, and talent development in Southeast Asia.

Whether your focus is frontend, backend, or full-stack, you’ll build scalable solutions, learn agile development, and gain mentorship from Glints’ high-performance engineering team.

A Pathway to Your Full-Time Career

Please note: This program is designed as a direct launchpad for a full-time career at Glints. Our primary goal is to mentor and develop promising talent into long-term team members.

Full-Time Conversion: While not guaranteed, this internship has a strong potential for a full-time (FT) offer. Conversion is based on your performance during the program and business needs at the time of completion.
Eligibility: Because of this, the ideal candidate is a final-year university student or a recent graduate who is able to transition into a full-time role.
Commitment & Location: This is a full-time role. While the on-site requirement for the internship is negotiable, we expect you to work from our office upon conversion to a full-time position.

What You'll Be Doing

In this role, you will:

- Collaborate with an agile development team to support the delivery of impactful web features and improvements.

- Assist in building and testing web application features, primarily using HTML, CSS, JavaScript, TypeScript, and React or similar frameworks.

- Support frontend development tasks such as fixing bugs, improving UI, or implementing small features under close guidance.

- Participate in code reviews, and team discussions where you will learn industry best practi","agile, api, css, git, html, java, javascript, nextjs, react, typescript",10,it-general,jakarta,Jabodetabek,False,True,2026-04-20 22:52:44,https://roadmap.sh/computer-science,True,39
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91276568,Jakarta Raya,Selengkapnya tentang perusahaan ini⁠,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Data Engineer
PT Nusantara Duta Solusindo (NDS) 
Lihat semua lowongan kerja
Jakarta Raya
Matematika, Statistik & Teknik Informasi (Sains & Teknologi)
Kontrak/Temporer
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 19 hari yang lalu
Lamaran Cepat
Simpan

PT. Nusantara Duta Solusindo is seeking Data Engineer to join and strengthen our team. We are looking for a candidate who is passionate about technology, has a strong analytical mindset, excels in problem-solving, and has a proven track record in developing effective software solutions for complex systems.




Responsibilities

Design, build, and maintain scalable and reliable data pipelines (ETL/ELT).

Develop and optimize data warehouse and database systems (on-premise or cloud-based).

Ensure data quality, consistency, and validation across multiple sources.

Collaborate with data analysts, data scientists, and cross-functional teams to understand data needs.

Deliver clean, well-structured data for reporting, analytics, and machine learning purposes.

Implement monitoring, alerting, and logging for data workflows.

Create and maintain comprehensive technical documentation.




Qualifications

Bachelor’s degree in Computer Science, Information Technology, Mathematics, or a related field.

Minimum 2 years of experience working as a Data Engineer or in a similar role.

Strong understanding of SQL, data modeling, and ETL/ELT processes.

Experience with data pipeline tools such as Apache Airflow, dbt, Talend, or Luigi.

Proficient in at least one programming language (e.g., Python, Scala, or Java).

Familiarity with cloud platforms such as Google Cloud Platform (BigQuery), AWS (Redshift), or Azure Data Factory.

Knowledge of data warehousing and data lake concepts.

Experience with version control systems (e.g., Git) and CI/CD tools for data workflows is a plus.

Strong c","agile, aws, azure, cicd, excel, gcp, git, java, python, rust, sql",11,data,jakarta,Jabodetabek,False,True,2026-04-20 23:05:34,https://roadmap.sh/data-analyst,True,39
glints,Backend Developer Intern,https://glints.com/id/opportunities/jobs/backend-developer-intern/789346dd-12fc-4f84-8911-2c6a3d0da3ea,,N/A,"Deskripsi pekerjaan Backend Developer Intern PT Sigma Global Teknologi

Kami mencari Backend Developer Intern yang antusias dan memiliki minat tinggi di bidang pengembangan web menggunakan Python.

Anda akan bekerja bersama tim engineering dalam membangun aplikasi modern dan scalable.

Requirements:

- Memiliki dasar yang kuat dalam HTML5, CSS3, dan JavaScript (ES6+).

- Familiar dengan framework Python (Django / Flask / FastAPI) (basic)

- Mengerti dasar database (PostgreSQL/MySQL atau MongoDB)

- Dapat bekerja dalam tim, komunikatif, dan mau belajar hal baru.

- Nilai tambah jika pernah memiliki pengalaman dengan cloud / deployment

- Bersedia bekerja secara on-site (WFO) di kantor","django, fastapi, flask, html, java, javascript, mongodb, python, sql",9,backend,jakarta,Jabodetabek,False,True,2026-04-20 22:54:26,https://roadmap.sh/backend,True,36
jobstreet,Fullstack Software Engineer,https://id.jobstreet.com/id/job/90967541,Jakarta Pusat,Kinobi AI,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Fullstack Software Engineer
Kinobi AI
Lihat semua lowongan kerja
Jakarta Pusat, Jakarta Raya (Jarak jauh)
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Rp 14.000.000 – Rp 20.000.000 per month
Diposting 21 hari yang lalu
Lamaran Cepat
Simpan

Kinobi AI is a Singapore-based company dedicated to transforming higher education by helping universities go beyond just academics. We focus on holistic student success, leveraging AI-powered solutions to ensure that students are well-prepared for their careers. We're looking for individuals who share our vision and want to make a meaningful impact in the future of education.

Our purpose is to:

Empower institutions to guide their beneficiaries toward meaningful employment opportunities through AI-driven solutions.

Demonstrate to the world that a global AI-powered B2B SaaS enterprise can be successfully built from Southeast Asia.

About the Role:

As a Full Stack Software Engineer at Kinobi AI, you will play a crucial role in developing our core platform and shaping the future of our AI-driven products. You will be responsible for building scalable, maintainable, and high-quality code, while also contributing to the development of intelligent features that support holistic education and student career readiness.

Key Responsibilities:

Work directly with the CTO on occasions to ensure we build an intelligent, AI-powered, customer-loving product for our clients.

Support the development and eventually take ownership of the application development roadmap — including AI-integrated feature planning, technical research, prioritization, and action planning.

Take ownership of the full development lifecycle and operate closely like a forward-deployed engineer, especially in shaping AI-first features.

Push the frontier of Kinobi’s AI capabilities and technological innovation in the era of inte","cicd, excel, express, git, go, javascript, mongodb, node, react, vue",10,fullstack,jakarta,Remote,False,False,2026-04-20 23:00:37,https://roadmap.sh/full-stack,True,34
glints,Data Analyst Intern,https://glints.com/id/opportunities/jobs/data-analyst-intern/b73894b8-8331-4ed3-8063-51eec66a7781,,Markethac,"Deskripsi pekerjaan Data Analyst Intern Markethac

Sebagai Data Analyst, kamu akan berperan penting dalam mengolah, menganalisis, dan menerjemahkan data menjadi insight yang dapat mendukung pengambilan keputusan bisnis serta pengembangan solusi AI untuk klien.

🛠 Responsibilities

- Mengumpulkan, membersihkan, dan mengolah data dari berbagai sumber

- Melakukan analisis data untuk menemukan pola, tren, dan insight bisnis

- Menyusun laporan, dashboard, dan visualisasi data yang informatif

- Berkolaborasi dengan tim Data Scientist, AI Engineer, dan Business Team

- Mendukung pengembangan model AI/ML melalui data preparation & exploratory data analysis

- Menyampaikan hasil analisis secara jelas kepada stakeholder teknis & non-teknis

✅ Requirements

- Pendidikan minimal S1 (Statistika, Matematika, Ilmu Komputer, Data Science, atau bidang terkait)

- Menguasai SQL dan Python (Pandas, NumPy, Matplotlib/Seaborn)

- Memahami konsep data analysis, statistik dasar, dan data visualization

- Pengalaman menggunakan BI tools (Tableau, Power BI, Looker, dsb.) menjadi nilai tambah

- Familiar dengan database (BigQuery / PostgreSQL / MySQL)

- Memiliki kemampuan problem-solving dan analytical thinking yang baik

- Komunikatif dan mampu bekerja dalam tim lintas fungsi

⭐ Nice to Have

- Pengalaman di proyek AI / machine learning

- Pemahaman dasar tentang cloud platform (GCP / AWS)

- Pengalaman di consulting atau project-based environment

🎁 What You’ll Get

- Kesempatan terlibat langsung dalam proyek AI & data skala industri

- Lingkungan kerja kolaboratif & berbasis learning

- Pengembangan skill data & AI secara berkelanjutan

- Career growth yang jelas di industri AI & teknologi

- Paid dan makan 2x sehari","aws, gcp, numpy, pandas, powerbi, python, sql, tableau",8,data,jakarta,Jabodetabek,False,True,2026-04-20 22:53:41,https://roadmap.sh/data-analyst,True,33
