source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
jobstreet,Software Developer,https://id.jobstreet.com/id/job/91313822,Jakarta Raya,19 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Software Developer
PT Swadharma Duta Data 
3.9
19 ulasan
·
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Rp 7.000.000 – Rp 10.000.000 per month
Diposting 20 hari yang lalu
Lamaran Cepat
Simpan

Kami saat ini sedang mencari Software Developer yang kompeten dan berpengalaman untuk mendukung pengembangan solusi digital di sektor perbankan. Peran ini mencakup pengembangan aplikasi, integrasi sistem, peningkatan performa dan reliability, penerapan best practice engineering, serta memastikan standar keamanan dan kualitas aplikasi sesuai kebutuhan industri perbankan.

📍Jakarta, Indonesia

🕗Full WFO, Sen-Jum ; 08.00-17.00 WIB

📝Project-based kontrak

Deskripsi Pekerjaan:

Mengembangkan, menguji, dan memelihara aplikasi digital (web, mobile, dan backend services) khususnya di lingkungan digital banking.

Membangun dan mengimplementasikan arsitektur modern seperti Microservices, Event-Driven Architecture, serta Microfrontend.

Berkolaborasi dengan tim lintas fungsi menggunakan metodologi Agile/Scrum.

Mengembangkan aplikasi yang scalable, secure, dan high-performance.

Melakukan unit testing, integration testing, serta automation testing untuk memastikan kualitas aplikasi.

Mengelola integrasi API, messaging system, dan data processing.

Mendukung proses deployment dan CI/CD pipeline.


Kualifikasi:

Minimal pendidikan S1 di bidang Teknik Informatika, Sistem Informasi, Teknik Komputer, atau bidang terkait.

Pengalaman minimal 3 tahun sebagai Software Developer (Backend / Frontend / Mobile).

Memahami fundamental ilmu komputer, struktur data, dan basis data.

Menguasai salah satu atau lebih tech stack berikut:

Backend: Java (Spring Boot), Python, Node.js, .NET

Mobile: Swift (iOS), Kotlin (Android)

Frontend Web: JavaScript / TypeScript (Angular / Next.js)

Memahami arsitektur aplikasi seperti Cle","agile, android, angular, api, aws, cicd, docker, git, ios, java, javascript, kotlin, kubernetes, mongodb, nextjs, node, python, redis, springboot, sql, swift, typescript, vue",23,it-general,jakarta,Jabodetabek,False,True,2026-04-23 00:09:25,https://roadmap.sh/computer-science,True,75
jobstreet,Junior Software Engineer,https://id.jobstreet.com/id/job/91648206,Jakarta Raya,Selengkapnya tentang perusahaan ini⁠,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Junior Software Engineer
PT Technet Vision Indonesia 
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Rp 6.000.000 – Rp 7.500.000 per month
Diposting 1 hari yang lalu
Lamaran Cepat
Simpan

Qualifications

Core Requirements

Bachelor’s degree in Computer Science, Software Engineering, Data Science, or related field.

1–3 years of professional experience in full-stack software development. Fresh graduate is welcome to apply.

Proficiency in front-end technologies: HTML, CSS, JavaScript, and frameworks such as React.js (preferred), Vue.js, or Angular.

Proven experience in back-end development using Node.js (preferred), Python, Java, Ruby, or similar languages.

Strong knowledge of SQL and NoSQL databases, including schema design and query optimization.

Experience in RESTful API development and integration.

Strong understanding of OOP principles and modern software development practices.

Hands-on experience with CI/CD pipelines, Git, and deployment to production environments.

Familiarity with Agile / Scrum development methodologies.




AI & Solution Architecture Skills

Experience implementing and deploying machine learning models and integrating AI into production systems.

Knowledge of LLM fine-tuning, prompt engineering, and AI deployment workflows.

Understanding of RAG pipelines, vector databases, and cloud-based AI architectures.

Ability to design, document, and present system architectures to both technical and non-technical audiences.




Additional Qualifications

Experience building LLM-based chatbots, AI automation platforms, or intelligent SaaS products.

Knowledge of LangChain, Pinecone, Weaviate, or other vector database solutions.

Familiarity with containerization and orchestration (Docker, Kubernetes).

Certifications such as AWS Machine Learning, Google Cloud AI Engine","agile, angular, api, aws, cicd, css, docker, gcp, git, html, java, javascript, kubernetes, node, python, react, sql, vue",18,it-general,jakarta,Jabodetabek,False,True,2026-04-23 00:05:19,https://roadmap.sh/computer-science,True,60
jobstreet,Advance Software Engineer,https://id.jobstreet.com/id/job/91440972,Jakarta Raya,37 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Advance Software Engineer
PT Haleyora Powerindo 
3.7
37 ulasan
·
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Rp 6.000.000 – Rp 9.000.000 per month
Diposting 12 hari yang lalu
Lamaran Cepat
Simpan

Kualifikasi :

Pendidikan minimal S1 Teknik Informatika, Sistem Informasi, Ilmu Komputer

Memiliki pola pikir analitis dan kemampuan problem solving yang baik

Menguasai minimal salah satu teknologi berikut:

a. Java, Go, Node, Python

b. HTML, CSS, dan Javascript;

c. AngularJS atau VueJS

d. Database: MariaDB, PostgreSQL, MongoDB, Redis, Elastic Search

Mampu menggunakan tools pengembangan seperti Git, Jira, Confluence

Memiliki kemampuan adaptif terhadap tools dan teknologi baru

Memiliki pemahaman terkait Business Intelligence (BI) dan data visualization, contoh tools nya tableau

Minimal 4 tahun pengalaman sebagai Advance Software Engineer




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
What's your expected monthly basic salary?
Which of the following types of qualifications do you have?
How many years' experience do you have as a software engineer?
Which of the following programming languages are you experienced in?
How many years' experience do you have in a software development role?
Profil perusahaan
Haleyora Powerindo 
3.7
·
37 ulasan
Business Support Services
More than 10,000 employees

PT Haleyora Powerindo (HPI) adalah anak Perusahaan PT Haleyora Power (PLN Group) merupakan Perusahaan alih daya yang yang bergerak di bidang pengamanan, Industrial Cleaning, Building Management, layanan Operasi dan Pemeliharaan (Ophar) pada jaringan transmisi tegangan menengah, tegangan rendah dan jaringan distribusi listrik. Saat ini memiliki sebanyak 25","agile, angular, c, css, git, go, html, java, javascript, mongodb, node, python, redis, sql, tableau, vue",16,it-general,jakarta,Jabodetabek,False,True,2026-04-23 00:08:24,https://roadmap.sh/computer-science,True,54
jobstreet,Full Stack Software Engineer (CAD Rooms Cloud PDM),https://id.jobstreet.com/id/job/91584877,Jakarta Raya,Cavalry Collective Pte. Ltd,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Full Stack Software Engineer (CAD Rooms Cloud PDM)
Cavalry Collective Pte. Ltd 
Lihat semua lowongan kerja
Jakarta Raya (Jarak jauh)
Teknik – Perangkat Lunak (Teknologi Informasi & Komunikasi)
Full time
Rp 25,000,000 – Rp 35,000,000 per month
Diposting 2 hari yang lalu
Lamaran Cepat
Simpan
About the Role

We are looking for a talented Full Stack Software Engineer to join our engineering team. In this
role, you will design, build, and maintain scalable web applications and services across the
entire technology stack. You will collaborate closely with product managers, designers, and
fellow engineers to deliver high-quality software that powers our platform and delights our users.


Responsibilities

Design, develop, and maintain full stack applications using TypeScript across frontend
and backend services.

Build and manage containerized applications and development environments with
Docker.

Design, implement, and optimize PostgreSQL database schemas, queries, and
migrations.

Collaborate with cross-functional teams to translate product requirements into robust,
scalable technical solutions.

Write clean, well-tested, and well-documented code following engineering best practices.

Participate in code reviews and contribute to improving team development processes
and tooling.

Troubleshoot and resolve production issues, ensuring high availability and performance
of services.

Contribute to architectural decisions and help shape the technical direction of the
platform.


Required Qualifications

3+ years of professional experience in full stack software development.

Strong proficiency in TypeScript for both frontend (React, Next.js, or similar) and
backend (Node.js) development.

Hands-on experience with Docker for containerization, orchestration, and local
development workflows.

Solid experience designing and working with PostgreSQL, including s","api, aws, cicd, docker, git, go, java, javascript, kubernetes, nextjs, node, react, rust, sql, typescript",15,fullstack,jakarta,Jabodetabek,False,True,2026-04-23 00:05:41,https://roadmap.sh/full-stack,True,51
jobstreet,Junior Software Engineer (JAVA),https://id.jobstreet.com/id/job/91564329,Jakarta Raya,Selengkapnya tentang perusahaan ini⁠,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Junior Software Engineer (JAVA)
PT Infinitium Solutions 
Lihat semua lowongan kerja
Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 2 hari yang lalu
Lamaran Cepat
Simpan

Key Responsibilities:

Participate in all aspects of development and implementation of project deliverables.

Perform testing, troubleshooting, and bug fixing as necessary.

Provide training, mentoring, and knowledge sharing with peers and junior team members.

Follow good development practices and adhere to software development lifecycle methodologies throughout the development process.

Requirements:

Diploma or Degree in Information Technology or equivalent.

Minimum 2 years of working experience in Java (candidates with 5 years or more experience may be considered for a senior position).

Experience with frameworks such as Spring, Hibernate, MVC, or similar.

Experience with JSON RESTful Web Services or other web services.

Knowledge of HTML, JavaScript, jQuery, and related frontend technologies.

Strong understanding of SQL and experience with DBMS such as SQL Server or Oracle DB.

Experience in DevOps practices and tools such as SVN/Git, Jenkins, Sonar, and Maven is preferred.

Familiarity with Agile development methodologies and tools such as Jira.

Good communication skills in English are required.




Added Advantage

Knowledge in payment or related system such as Payment Gateway, Reconciliation, Fraud Detection, 3DS authentication, etc

Experience with cloud platforms (AWS, Azure, or GCP).

Exposure to Docker, Kubernetes, or DevOps practices.

Awareness of security, compliance, or audit requirements (e.g. PCI-DSS, data protection).




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamara","agile, api, aws, azure, cicd, docker, gcp, git, html, java, javascript, kubernetes, sql",13,it-general,jakarta,Jabodetabek,False,True,2026-04-23 00:05:25,https://roadmap.sh/computer-science,True,45
jobstreet,AI Engineer Internship,https://id.jobstreet.com/id/job/91578213,Tangerang,185 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
AI Engineer Internship
OPPO Indonesia 
4.2
185 ulasan
·
Lihat semua lowongan kerja
Tangerang, Banten
Teknik – Perangkat Lunak (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Rp 3.000.000 per month
Diposting 5 hari yang lalu
Lamaran Cepat
Simpan

Contract Duration: 6 Months (April - October 2026)

Location: Jl Kawasan Industri Bayur, Tangerang (Full WFO)


Key Responsibilities:

Develop lightweight Generative AI chatbots for production data analysis, including predictive maintenance and quality control.

Implement Computer Vision systems to automate AI Detection

Develop Predictive Maintenance models that leverage historical variables to forecast equipment needs, directly enhancing Industry 4.0 operational efficiency.

Build and maintain secure on-premise AI/ML solutions using FastAPI, PostgreSQL, and Python.


Requirements:

Active university student

Frontend Skills: React.js (including Next.js), Tailwind CSS, shadcn/ui

Backend Skills: FastAPI, PostgreSQL (Database), Data manipulation (NumPy, Pandas)

Programing Languages: Typescript, Phyton

AI Skills: Transformers (model architecture), Anomalib (Anomaly Detection), Torch (base model, vision model, audio model), Ollama (LLM and LV) // Assuming LV refers to Large Vision models or similar, Cerebras/OpenAI API (AI API), YOLO (Computer Vision), OpenCV (Image annotation), LangChain (RAG & AI Pipeline), SentenceTransformers (RAG), xTTS (TTS model), Whisper (STT model)

Tools & Technologies: Git (Version Control), Hugging Face (models repository), Label Studio (data labelling)




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
What's your expected monthly basic salary?
Which of the following types of qualifications do you have?
How many years' experience do you","cicd, css, fastapi, git, javascript, nextjs, numpy, pandas, python, react, sql, typescript",12,ai/ml,tangerang,Jabodetabek,False,True,2026-04-23 00:06:54,https://roadmap.sh/ai-data-scientist,True,45
glints,Software Engineer (Intern),https://glints.com/id/opportunities/jobs/software-engineer-intern/f3e22085-cdae-4839-a3ca-5ef2c00d5565,,N/A,"Deskripsi pekerjaan Software Engineer (Intern) Glints Taploker

At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organizations realize their human potential.

Join Glints as a Software Engineer Intern and be part of our mission to help people and organizations realize their human potential. You’ll work with experienced engineers on real-world products that power job matching, hiring, and talent development in Southeast Asia.

Whether your focus is frontend, backend, or full-stack, you’ll build scalable solutions, learn agile development, and gain mentorship from Glints’ high-performance engineering team.

A Pathway to Your Full-Time Career

Please note: This program is designed as a direct launchpad for a full-time career at Glints. Our primary goal is to mentor and develop promising talent into long-term team members.

Full-Time Conversion: While not guaranteed, this internship has a strong potential for a full-time (FT) offer. Conversion is based on your performance during the program and business needs at the time of completion.
Eligibility: Because of this, the ideal candidate is a final-year university student or a recent graduate who is able to transition into a full-time role.
Commitment & Location: This is a full-time role. While the on-site requirement for the internship is negotiable, we expect you to work from our office upon conversion to a full-time position.

What You'll Be Doing

In this role, you will:

- Collaborate with an agile development team to support the delivery of impactful web features and improvements.

- Assist in building and testing web application features, primarily using HTML, CSS, JavaScript, TypeScript, and React or similar frameworks.

- Support frontend development tasks such as fixing bugs, improving UI, or implementing small features under close guidance.

- Participate in code reviews, and team discussions where you will learn industry best practi","agile, api, css, git, html, java, javascript, nextjs, react, typescript",10,it-general,jakarta,Jabodetabek,False,True,2026-04-22 23:56:13,https://roadmap.sh/computer-science,True,39
jobstreet,Software Engineer,https://id.jobstreet.com/id/job/91451963,Surabaya,15 ulasan,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Software Engineer
PT Sentra Vidya Utama 
4.3
15 ulasan
·
Lihat semua lowongan kerja
Surabaya, Jawa Timur
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Rp 7.000.000 – Rp 9.000.000 per month
Diposting 12 hari yang lalu
Lamaran Cepat
Simpan
Deskripsi Pekerjaan

Capek jadi developer yang cuma kebagian fix bug tanpa tantangan nyata? Jenuh ngerjain fitur yang gak pernah dipakai user? Atau stuck di comfort zone tanpa ruang untuk eksplorasi teknologi baru? Saatnya gabung bareng tim SEVIMA sebagai Fullstack Developer! Setiap baris kode yang kamu bangun di sini bukan cuma numpuk di repo, tapi langsung berdampak buat 3.5 juta+ pengguna di platform pendidikan digital terbesar di Indonesia. Kamu nggak cuma ngulik frontend atau backend aja, tapi berperan penuh sebagai problem solver buat menciptakan solusi teknologi bagi ribuan institusi pendidikan.

🚀 Eksplorasi teknologi cutting-edge bersama kami! Dari implementasi Generative AI dan NLP, hingga arsitektur microservices yang scalable menggunakan mulai dari yang sederhana seperti PHP Framework modern, DB PostgreSQL, Phyton, Clickhouse Data Warehouse, Vue.js, dan Node.js sampai pemanfaatan infrastruktur cloud computing modern dengan Docker, Redis, RabbitMQ, GoogleBigQuery, dan Generative AI (LLM). Mentor-mentor berpengalaman siap mendorong Anda keluar dari zona nyaman, mengasah leadership skill melalui code review, tech sharing, dan architecture discussion. Bergabunglah dengan #Sevima Engineering Tim dan jadilah bagian dari revolusi teknologi pendidikan Indonesia! 🎯

#BuildForImpact #TechForEducation #FutureOfLearning




Kualifikasi:

Minimal 4 tahun pengalaman sebagai PHP Programmer

Memiliki idealisme tinggi terhadap kode yang berkualitas dan clean

Proaktif dalam mengidentifikasi masalah dan mengusulkan solusi

Komitmen kuat dalam delivery dan pencapaian target

Menguasai Framework PHP M","docker, java, javascript, laravel, node, php, redis, rust, sql, typescript, vue",11,it-general,surabaya,Jawa Timur,False,False,2026-04-23 00:08:35,https://roadmap.sh/computer-science,True,37
glints,Backend Developer Intern,https://glints.com/id/opportunities/jobs/backend-developer-intern/789346dd-12fc-4f84-8911-2c6a3d0da3ea,,N/A,"Deskripsi pekerjaan Backend Developer Intern PT Sigma Global Teknologi

Kami mencari Backend Developer Intern yang antusias dan memiliki minat tinggi di bidang pengembangan web menggunakan Python.

Anda akan bekerja bersama tim engineering dalam membangun aplikasi modern dan scalable.

Requirements:

- Memiliki dasar yang kuat dalam HTML5, CSS3, dan JavaScript (ES6+).

- Familiar dengan framework Python (Django / Flask / FastAPI) (basic)

- Mengerti dasar database (PostgreSQL/MySQL atau MongoDB)

- Dapat bekerja dalam tim, komunikatif, dan mau belajar hal baru.

- Nilai tambah jika pernah memiliki pengalaman dengan cloud / deployment

- Bersedia bekerja secara on-site (WFO) di kantor","django, fastapi, flask, html, java, javascript, mongodb, python, sql",9,backend,jakarta,Jabodetabek,False,True,2026-04-22 23:58:02,https://roadmap.sh/backend,True,36
glints,Data Analyst Intern,https://glints.com/id/opportunities/jobs/data-analyst-intern/b73894b8-8331-4ed3-8063-51eec66a7781,,Markethac,"Deskripsi pekerjaan Data Analyst Intern Markethac

Sebagai Data Analyst, kamu akan berperan penting dalam mengolah, menganalisis, dan menerjemahkan data menjadi insight yang dapat mendukung pengambilan keputusan bisnis serta pengembangan solusi AI untuk klien.

🛠 Responsibilities

- Mengumpulkan, membersihkan, dan mengolah data dari berbagai sumber

- Melakukan analisis data untuk menemukan pola, tren, dan insight bisnis

- Menyusun laporan, dashboard, dan visualisasi data yang informatif

- Berkolaborasi dengan tim Data Scientist, AI Engineer, dan Business Team

- Mendukung pengembangan model AI/ML melalui data preparation & exploratory data analysis

- Menyampaikan hasil analisis secara jelas kepada stakeholder teknis & non-teknis

✅ Requirements

- Pendidikan minimal S1 (Statistika, Matematika, Ilmu Komputer, Data Science, atau bidang terkait)

- Menguasai SQL dan Python (Pandas, NumPy, Matplotlib/Seaborn)

- Memahami konsep data analysis, statistik dasar, dan data visualization

- Pengalaman menggunakan BI tools (Tableau, Power BI, Looker, dsb.) menjadi nilai tambah

- Familiar dengan database (BigQuery / PostgreSQL / MySQL)

- Memiliki kemampuan problem-solving dan analytical thinking yang baik

- Komunikatif dan mampu bekerja dalam tim lintas fungsi

⭐ Nice to Have

- Pengalaman di proyek AI / machine learning

- Pemahaman dasar tentang cloud platform (GCP / AWS)

- Pengalaman di consulting atau project-based environment

🎁 What You’ll Get

- Kesempatan terlibat langsung dalam proyek AI & data skala industri

- Lingkungan kerja kolaboratif & berbasis learning

- Pengembangan skill data & AI secara berkelanjutan

- Career growth yang jelas di industri AI & teknologi

- Paid dan makan 2x sehari","aws, gcp, numpy, pandas, powerbi, python, sql, tableau",8,data,jakarta,Jabodetabek,False,True,2026-04-22 23:57:32,https://roadmap.sh/data-analyst,True,33
